clinic_code,vaccination_season,vaccination_coverage,stat_area_id,SubDistrictCode,subdist
7711,2011,0.11954459203036052,22004,62.0,Be'er Sheva
7711,2012,0.09867172675521822,22004,62.0,Be'er Sheva
7711,2013,0.12333965844402275,22004,62.0,Be'er Sheva
7711,2014,0.1176470588235294,22004,62.0,Be'er Sheva
7711,2015,0.16413662239089186,22004,62.0,Be'er Sheva
7711,2016,0.16698292220113853,22004,62.0,Be'er Sheva
7711,2017,0.17267552182163187,22004,62.0,Be'er Sheva
7712,2008,0.045045045045045036,2461,62.0,Be'er Sheva
7712,2009,0.06356356356356356,2461,62.0,Be'er Sheva
7712,2010,0.07807807807807808,2461,62.0,Be'er Sheva
7712,2011,0.06906906906906908,2461,62.0,Be'er Sheva
7712,2012,0.06056056056056056,2461,62.0,Be'er Sheva
7712,2013,0.08558558558558559,2461,62.0,Be'er Sheva
7712,2014,0.08658658658658659,2461,62.0,Be'er Sheva
7712,2015,0.12412412412412413,2461,62.0,Be'er Sheva
7712,2016,0.1111111111111111,2461,62.0,Be'er Sheva
7712,2017,0.12612612612612611,2461,62.0,Be'er Sheva
7713,2008,0.07683766377970241,7100127,61.0,Ashkelon
7713,2009,0.09971130357539418,7100127,61.0,Ashkelon
7713,2010,0.12724850099933374,7100127,61.0,Ashkelon
7713,2011,0.12214079502553853,7100127,61.0,Ashkelon
7713,2012,0.11858760826115924,7100127,61.0,Ashkelon
7713,2013,0.13901843215634022,7100127,61.0,Ashkelon
7713,2014,0.15878303353320009,7100127,61.0,Ashkelon
7713,2015,0.18165667332889185,7100127,61.0,Ashkelon
7713,2016,0.18254497001998668,7100127,61.0,Ashkelon
7713,2017,0.14345991561181434,7100127,61.0,Ashkelon
7714,2008,0.054409005628517824,263021,61.0,Ashkelon
7714,2009,0.0825515947467167,263021,61.0,Ashkelon
7714,2010,0.11726078799249533,263021,61.0,Ashkelon
7714,2011,0.09287054409005628,263021,61.0,Ashkelon
7714,2012,0.09568480300187618,263021,61.0,Ashkelon
7714,2013,0.15478424015009382,263021,61.0,Ashkelon
7714,2014,0.1529080675422139,263021,61.0,Ashkelon
7714,2015,0.1951219512195122,263021,61.0,Ashkelon
7714,2016,0.2101313320825516,263021,61.0,Ashkelon
7714,2017,0.19887429643527205,263021,61.0,Ashkelon
7715,2008,0.0694980694980695,12711,62.0,Be'er Sheva
