UNIQ_ID,NAME,category,sub_category,X,Y,longtitude,latitude,stat_area_id,yeshuv,latlon
60590847,בית ספר - בית גדי,school,elementary school,162380.8678,592472.4191,34.604233846546265,31.42286316557457,7231.0,723,"(31.42286316557457, 34.604233846546265)"
54447193,"בית ספר - ע""ש בגין",school,middle school,180335.1468,649100.6797,34.79079981096138,31.93430119245685,72005.0,7200,"(31.93430119245685, 34.79079981096138)"
54448392,בית ספר - אהבת ציון,school,religious school,180204.0132,666369.1413,34.788710575348894,32.09002122787461,5000422.0,5000,"(32.09002122787461, 34.788710575348894)"
54450715,בית ספר - ויצמן,school,elementary school,177224.907,661536.9674,34.757365804820964,32.046338425819336,5000732.0,5000,"(32.046338425819336, 34.757365804820964)"
54449603,בית ספר - יהושע,school,elementary school,177609.3525,571875.0174,34.76525429822626,31.23774950819365,9000415.0,9000,"(31.23774950819365, 34.76525429822626)"
54450671,בית ספר - תורני לבנות בית יעקוב,school,elementary school,180155.2414,575472.868,34.791836042048395,31.270286804705034,9000113.0,9000,"(31.270286804705034, 34.791836042048395)"
54451762,בית ספר - מרכז רוחני לתורה ואהבת ישראל,school,religious school,159814.2917,591601.7419,34.577294149506784,31.41488177897188,2467.0,246,"(31.41488177897188, 34.577294149506784)"
54447121,בית ספר - אשלים לתקשורת,school,elementary school,163482.2598,581024.0537,34.616460238181936,31.31966949267555,312.0,31,"(31.31966949267555, 34.616460238181936)"
54450997,בית ספר - מעלות רחל בית יעקב,school,religious school,163077.4205,580712.3646,34.61222488192803,31.31683894465637,312.0,31,"(31.31683894465637, 34.61222488192803)"
61240966,בית ספר - תיכון עאהד למדעים,school,high school,192131.8436,578747.4911,34.91750317001936,31.30016298622025,13031.0,1303,"(31.30016298622025, 34.91750317001936)"
54450927,בית ספר - ממלכתי חזון עובדיה,school,religious school,181720.9617,573575.7005,34.80834775209275,31.25322810244024,9000632.0,9000,"(31.25322810244024, 34.80834775209275)"
54447304,בית ספר - דרכי נועם,school,elementary school,163329.2014,580267.8821,34.614894806722056,31.31284250609941,312.0,31,"(31.31284250609941, 34.614894806722056)"
61241028,בית ספר - יסודי א חדש,school,elementary school,193975.8344,577373.0512,34.93690665556346,31.287808712325905,13031.0,1303,"(31.287808712325905, 34.93690665556346)"
54446120,בית ספר - מקיף עומר,school,high school,184788.0553,575457.7468,34.84048172435235,31.27029743596136,6661.0,666,"(31.27029743596136, 34.84048172435235)"
54447389,פנימיה - לילדים עוגן,school,boarding school,178197.0461,574825.6504,34.771301513502195,31.26438194457397,9000214.0,9000,"(31.26438194457397, 34.771301513502195)"
54452922,"מרכז לילדים נפגעים בי""ס מגן",school,special school,179352.6099,575292.9433,34.78341554964592,31.26863674052713,9000213.0,9000,"(31.26863674052713, 34.78341554964592)"
54450477,בית ספר - אל סלם,school,elementary school,184503.5004,567531.7606,34.83777008879093,31.19880437073652,12861.0,1286,"(31.19880437073652, 34.83777008879093)"
61078793,בית ספר - אל הוושלה ישן,school,elementary school,198726.68,555306.2419,34.987256148983604,31.088878048607416,13471.0,1347,"(31.088878048607416, 34.987256148983604)"
54453137,בית ספר - ממלכתי בית יעקב לבנים,school,religious school,179487.1848,571579.4453,34.784976695860394,31.235149581866544,9000612.0,9000,"(31.235149581866544, 34.784976695860394)"
61240980,בית ספר - מקיף אל פארוק,school,high school,208707.408,572537.2328,35.091673398396395,31.24442293200443,10591.0,1059,"(31.24442293200443, 35.091673398396395)"
54447136,בית ספר - מקיף עמל,school,high school,163871.7799,579454.0203,34.620639614874925,31.305528638311447,317.0,31,"(31.305528638311447, 34.620639614874925)"
